Date,Open,High,Low,Close,Volume,Adj Close
2013-06-03,371.55,375.7,364,367.55,1399400,364.03
2013-05-31,383.5,384,368,370.55,2647000,367
2013-05-30,392,403.35,381,383,7939900,379.33
2013-05-29,396.5,403,392.75,401.7,2492100,397.86
2013-05-28,399.7,406.95,396,396.3,1559300,392.51
2013-05-27,408,409,399.4,401.5,838500,397.66
2013-05-24,417,418,406.1,408.5,1107300,404.59
2013-05-23,414.85,418,411.25,414.85,904500,410.88
2013-05-22,419.8,422.4,414.25,415.7,597800,411.72
2013-05-21,417.5,420.5,414.65,418.05,800800,414.05
2013-05-20,426.95,426.95,416.05,417.35,976800,413.36
2013-05-17,422,428,415.7,425.6,2126500,421.53
2013-05-16,411,425,409,422.1,2601200,418.06
2013-05-15,398.4,412.9,397.6,411.1,1604500,407.17
2013-05-14,396.25,400.5,392.25,398.65,480800,394.83
2013-05-13,400.05,406.4,394,395.05,1078600,391.27
2013-05-10,397.85,398.95,394.15,397.55,1025000,393.75
2013-05-09,405,407.8,398.7,400.05,1077900,396.22
2013-05-08,409.85,412,404.5,405.7,1201100,401.82
2013-05-07,406,409.7,403,408.05,906300,404.14
2013-05-06,401,406.15,401,405.05,566500,401.17
2013-05-03,410.95,411.1,399.05,400.65,989500,396.82
2013-05-02,407.05,413.25,405.8,409.05,1002400,405.13
2013-05-01,405.3,405.3,405.3,405.3,0,401.42
2013-04-30,410.55,412.6,404.2,405.3,964200,401.42
2013-04-29,410.85,413.85,405.1,407.5,919100,403.6
2013-04-26,408,412.4,406.1,409.85,1064800,405.93
2013-04-25,398.05,409.35,396.5,407,1646500,403.1
2013-04-24,396,396,396,396,0,392.21
2013-04-23,397,397.5,392.1,396,598200,392.21
2013-04-22,401.5,404.6,396,397.25,735800,393.45
2013-04-19,401.15,401.15,401.15,401.15,0,397.31
2013-04-18,399.1,403.4,396.1,401.15,1271000,397.31
2013-04-17,400,403.15,395,401.35,1568300,397.51
2013-04-16,396.95,402,394.5,399.95,1184600,396.12
2013-04-15,405,409.35,396.1,396.95,1218300,393.15
2013-04-12,406,410.55,403.7,405.55,1277400,401.67
2013-04-11,403,407,399.15,407,1652700,403.1
2013-04-10,396.7,400.55,391.55,399,1191000,395.18
2013-04-09,397.35,401,388.85,390.9,1128900,387.16
2013-04-08,387.45,396.85,387,395,742600,391.22
2013-04-05,383.5,390.25,382,386.85,786300,383.15
2013-04-04,386.05,392,382,384,1235500,380.32
2013-04-03,392.7,398.7,386.85,389.3,1640600,385.57
2013-04-02,387.5,393.5,386,392.05,1219800,388.3
2013-04-01,383.75,390,379.65,384.6,1254800,380.92
2013-03-29,379.75,379.75,379.75,379.75,0,376.12
2013-03-28,380.35,384.75,377.15,379.75,1880200,376.12
2013-03-27,379.3,379.3,379.3,379.3,0,375.67
2013-03-26,380.9,384.45,376.25,379.3,625100,375.67
2013-03-25,385,386,379.6,380.4,967000,376.76
2013-03-22,384.85,384.85,377.8,382,945100,378.34
2013-03-21,390.05,394.45,381.2,382.55,896400,378.89
2013-03-20,382,393.65,382,389.75,1801500,386.02
2013-03-19,394.8,394.85,382,383.55,1396400,379.88
2013-03-18,381.9,392.2,380,391.35,1245000,387.6
2013-03-15,387.85,392.4,381.7,383.75,1295100,380.08
2013-03-14,385.8,386.5,380.15,385.25,1063500,381.56
2013-03-13,385,386,382.25,383.5,571500,379.83
2013-03-12,389,395.4,386.2,387.35,417500,383.64
2013-03-11,395,395.95,388.25,393.35,2453200,389.59
2013-03-08,386.25,393,386.25,391.8,1288900,388.05
2013-03-07,381.1,387.9,378.3,386.4,1250200,382.7
2013-03-06,383,384,377.55,382,956800,378.34
2013-03-05,373,385,369.3,382.3,2457400,378.64
2013-03-04,370,373.4,363.4,371.6,1599400,368.04
2013-03-01,358,372,354,370.1,1666400,366.56
2013-02-28,367,370.2,355.75,359.85,3174600,356.41
2013-02-27,362.9,369.8,362.3,364.15,1339900,360.66
2013-02-26,371.6,371.6,359.5,361.5,1615800,358.04
2013-02-25,382,382.9,369.25,370.4,1480300,366.85
2013-02-22,379,385.6,378.6,380.7,2907700,377.06
2013-02-21,381.1,384.6,378.1,381.8,2069400,378.15
2013-02-20,388.9,388.9,381,381.6,1450600,377.95
2013-02-19,379,388.45,379,387.6,1159200,383.89
2013-02-18,381,385.5,378.5,379.8,1222200,376.16
2013-02-15,379.8,383.75,375.05,381.7,1671100,378.05
2013-02-14,388.1,388.95,380,381.7,1587000,378.05
2013-02-13,393.45,395.6,385.3,387.85,1155900,384.14
2013-02-12,396,397.55,390.5,393.15,1348000,389.39
2013-02-11,382,396.25,378.65,395,2478200,391.22
2013-02-08,393,393.05,378.5,380.65,4826500,377.01
2013-02-07,396.6,400.45,392.5,394.1,7134900,390.33
2013-02-06,408.7,409.8,401,405,4484300,401.12
2013-02-05,402.95,409,398.6,407.3,2468700,403.4
2013-02-04,415.5,417.55,401.4,403.45,3494400,399.59
2013-02-01,407,415.15,407,414.4,1562500,410.43
2013-01-31,407.2,410.8,405.5,407.05,3175600,403.15
2013-01-30,399,408.6,396.05,407.75,2286800,403.85
2013-01-29,399.15,405.85,395.65,397.9,1955500,394.09
2013-01-28,398,404.4,398,399.65,759100,395.82
2013-01-25,390.25,399.7,385.95,397.9,1752000,394.09
2013-01-24,406.1,407.45,388.7,391.05,1368400,387.31
2013-01-23,406,410.8,404.45,406.1,1517100,402.21
2013-01-22,404,407.55,402.5,405.3,1193800,401.42
2013-01-21,410.1,411.8,402.1,404,1340000,400.13
2013-01-18,408.7,413.15,408.05,409.8,1809400,405.88
2013-01-17,416,416.95,406.6,407.4,1493800,403.5
2013-01-16,418.25,423.95,414.5,416.05,1360500,412.07
2013-01-15,417.2,422.9,415.7,418.8,1540500,414.79
2013-01-14,422,422,414.6,416.3,1573600,412.32
2013-01-11,427.05,428.45,420,421.5,839000,417.47
2013-01-10,430.1,431.8,424,425.45,1595100,421.38
2013-01-09,432.9,435,426.25,428.4,2631400,424.3
2013-01-08,426.8,431.9,423.85,429.5,3215100,425.39
2013-01-07,419.9,429.7,417.6,424.35,2172200,420.29
2013-01-04,420,421.5,415.25,416.15,1589400,412.17
2013-01-03,421.1,422.3,416.05,417.85,1107300,413.85
2013-01-02,419.8,425,417,420.45,2136200,416.43
2013-01-01,416,420.8,415.5,417.45,727800,413.45
2012-12-31,417.2,419.1,413.3,414.25,654200,410.29
2012-12-28,418,421.85,415.45,416.4,702900,412.41
2012-12-27,422.7,424.4,413.65,415.1,1538100,411.13
2012-12-26,419.65,423.9,419.5,420.25,708300,416.23
2012-12-25,418.75,418.75,418.75,418.75,0,414.74
2012-12-24,421,424.2,415.25,418.75,972200,414.74
2012-12-21,424.7,430.1,418.1,419.75,1318400,415.73
2012-12-20,420,429.5,418.75,424.85,2775700,420.78
2012-12-19,414.7,420.75,413.4,419.85,1840200,415.83
2012-12-18,411,417,410.1,412.3,1254800,408.35
2012-12-17,405.95,410.95,403,409.25,877300,405.33
2012-12-14,407.25,410.5,402.05,403,1224600,399.14
2012-12-13,416.25,418.2,404.95,406.9,947300,403.01
2012-12-12,419.8,419.8,410.55,415.25,1429000,411.28
2012-12-11,419.95,423,411.2,416.3,2524200,412.32
2012-12-10,409,419,409,417.35,1913100,413.36
2012-12-07,413.25,414.95,406.25,410.7,1278700,406.77
2012-12-06,416.5,416.9,407.2,411.75,1409200,407.81
2012-12-05,415,416,411.15,414.55,1245800,410.58
2012-12-04,411.8,420.6,410.1,411.35,1667100,407.41
2012-12-03,416.9,416.9,409.1,413.55,1311400,409.59
2012-11-30,409.9,416.9,406.3,414.65,2875500,410.68
2012-11-29,394,407.5,391.65,404.55,5320400,400.68
2012-11-28,390.8,390.8,390.8,390.8,0,387.06
2012-11-27,383,393.5,381.55,390.8,2350600,387.06
2012-11-26,380.25,384.8,378.5,381.6,764300,377.95
2012-11-23,387,387.4,378.6,381.7,974400,378.05
2012-11-22,395.5,395.5,384.15,387.25,2337300,383.54
2012-11-21,380,392.75,380,389.4,3367300,385.67
2012-11-20,384,384.7,377.15,379.85,716200,376.21
2012-11-19,381.8,384.7,378.95,382.7,1102300,379.04
2012-11-16,387,390.45,377.85,379.55,1503700,375.92
2012-11-15,393.7,398,386.05,388.8,1454500,385.08
2012-11-14,392.05,392.05,392.05,392.05,0,388.3
2012-11-13,392.05,392.05,392.05,392.05,0,388.3
2012-11-12,393.55,396.4,391,392.05,574000,388.3
2012-11-09,393.8,397.4,392.15,393.4,975800,389.63
2012-11-08,393.7,400.5,390.1,393.4,1558100,389.63
2012-11-07,397.7,400.95,393.1,396.35,2523800,392.56
2012-11-06,394.5,398.9,389.05,396.85,9964100,393.05
2012-11-05,379.4,386,377.2,380.2,3798800,376.56
2012-11-02,379.5,380.95,375.5,377,2104400,373.39
2012-11-01,365.1,376.25,365.1,375.3,1523700,371.71
2012-10-31,356.8,365.3,354.95,363.3,1203300,359.82
2012-10-30,358,359.25,353.2,354.65,573800,351.26
2012-10-29,355.95,360.8,355.95,359.95,710500,356.5
2012-10-26,361.95,361.95,361.95,361.95,0,358.49
2012-10-25,364.1,366.95,360.3,361.95,1741300,358.49
2012-10-24,365.8,365.8,365.8,365.8,0,362.3
2012-10-23,363.1,368.4,363.1,365.8,1058000,362.3
2012-10-22,358,365.25,358,364.5,1104800,361.01
2012-10-19,363,364.5,356.9,359.1,1235700,355.66
2012-10-18,362.5,365.9,361.35,362.95,1166800,359.48
2012-10-17,365.1,366.35,358.6,361.8,735900,358.34
2012-10-16,370.55,370.95,361.6,363.1,1018300,359.62
2012-10-15,362,370.1,360.8,369.75,1284800,366.21
2012-10-12,361.9,366.1,361.25,364.1,1106100,360.62
2012-10-11,369.25,370.4,357.35,360.25,2736200,356.8
2012-10-10,372,376.5,365,367.3,1757200,363.78
2012-10-09,369.8,374.5,367.65,371.9,1134900,368.34
2012-10-08,364,371,363,367.4,1298700,363.88
2012-10-05,369.2,370.8,320.3,364.25,4565900,360.76
2012-10-04,379.9,382.25,363.9,366.05,4661000,362.55
2012-10-03,379.5,385.45,379.05,381.05,2073400,377.4
2012-10-02,378.9,378.9,378.9,378.9,0,375.27
2012-10-01,382,387.2,378.2,378.9,1100700,375.27
2012-09-28,369.6,382.1,365.1,380.1,3138500,376.46
2012-09-27,375,375.95,369.3,371.45,1693600,367.89
2012-09-26,363,374.7,363,373.45,2759500,369.88
2012-09-25,355,365.6,355,363,3822200,359.53
2012-09-24,360.1,364,352.5,355.6,3217300,352.2
2012-09-21,361.2,366.95,358.3,361.3,3633900,357.84
2012-09-20,363,364.3,356.8,360.9,2283700,357.45
2012-09-19,364.75,364.75,364.75,364.75,0,361.26
2012-09-18,369.7,373.95,363.9,364.75,1185500,361.26
2012-09-17,369,371,357.3,369.7,3307400,366.16
2012-09-14,375,375,366.75,369.3,2461100,365.77
2012-09-13,379.5,379.85,366.35,369.6,4000600,366.06
2012-09-12,392,392,377.85,379.5,2700700,375.87
2012-09-11,387.9,391.95,387.05,389.55,1344000,385.82
2012-09-10,394.95,395.4,385.25,387.15,2883100,383.44
2012-09-07,378,382.9,375.7,381.3,2121000,377.65
2012-09-06,373.8,378.65,371.55,375,1184700,371.41
2012-09-05,376.1,382.1,372.25,373.6,939200,370.02
2012-09-04,384.9,384.9,378.1,379.75,1149100,376.12
2012-09-03,377.25,386.55,377.25,384.8,2102700,381.12
2012-08-31,372,383.1,371.95,376.45,3405100,372.85
2012-08-30,368.7,374.9,365.6,372.3,2867400,368.74
2012-08-29,369.95,372.85,365.75,366.45,1687200,362.94
2012-08-28,370,371.75,362.5,367.75,1314100,364.23
2012-08-27,367.7,371.95,364.85,368.15,998500,364.63
2012-08-24,364,367.95,361.2,366.65,1811500,363.14
2012-08-23,363.85,367.9,361.5,364.1,1848800,360.62
2012-08-22,361.3,364,359,360.3,1371300,356.85
2012-08-21,356.45,365.4,356.05,359.95,2452200,356.5
2012-08-20,354.95,354.95,354.95,354.95,0,351.55
2012-08-17,357,358.6,352.1,354.95,1742400,351.55
2012-08-16,351.75,360.45,350.4,356,2587700,352.59
2012-08-15,349.5,349.5,349.5,349.5,0,346.15
2012-08-14,347.55,352.9,347.55,349.5,786700,346.15
2012-08-13,346.65,352.95,346.65,349.9,740700,346.55
2012-08-10,349.4,355.95,346.65,349.95,1006500,346.6
2012-08-09,352.25,353.95,349.45,351.95,1178900,348.58
2012-08-08,352.05,354.95,350.1,351.05,1206000,347.69
2012-08-07,352.25,353.95,350.2,351.75,837200,348.38
2012-08-06,354.65,354.65,350.05,351.45,755100,348.09
2012-08-03,348.9,353.75,345,349.9,1776900,346.55
2012-08-02,354,354,348.45,349.15,1868200,345.81
2012-08-01,360,363.6,350.1,354,6571500,350.61
2012-07-31,336,342.35,335.1,338.6,2641000,333.38
2012-07-30,329,335.8,329,333.15,1135200,328.01
2012-07-27,329,330.5,325,326.5,514000,321.46
2012-07-26,330,332.2,325.1,327.6,1712900,322.55
2012-07-25,327.1,329.7,324,328.15,1222700,323.09
2012-07-24,329.4,330.1,324.4,325.9,681400,320.87
2012-07-23,324.15,329.4,324.15,327.95,801900,322.89
2012-07-20,332.1,332.75,324.75,325.65,468700,320.63
2012-07-19,331.3,335,331.3,332.55,606500,327.42
2012-07-18,334.1,334.75,328.05,329.9,710500,324.81
2012-07-17,334,337.5,329.75,331.9,1042000,326.78
2012-07-16,328.05,335.65,328.05,332.95,1041400,327.82
2012-07-13,326.9,332.45,326.5,328.85,1489200,323.78
2012-07-12,324,327.75,324,326.45,894000,321.42
2012-07-11,328,328,323.5,324.95,919900,319.94
2012-07-10,321.05,329.25,321,327.4,1516700,322.35
2012-07-09,326.85,328.15,321.8,322.95,482600,317.97
2012-07-06,325.1,329.7,322.4,327.9,1255000,322.84
2012-07-05,314.8,325,314.4,324.45,1301900,319.45
2012-07-04,318,318.85,315.3,316.25,437600,311.37
2012-07-03,315.6,319.5,313.3,314.05,849800,309.21
2012-07-02,316.25,319.8,313.7,315.45,1064100,310.59
2012-06-29,309.5,317.9,309.15,316.55,2159300,311.67
2012-06-28,309.95,310.05,306.25,308,1037800,303.25
2012-06-27,309,310.5,305.75,308.45,737300,303.69
2012-06-26,306.25,311.5,305.75,308,1211100,303.25
2012-06-25,315.8,316,305,306.25,744600,301.53
2012-06-22,309,316.9,308.55,313.75,825000,308.91
2012-06-21,309.4,311,308.15,310,530000,305.22
2012-06-20,310,310.75,307.35,308.7,891000,303.94
2012-06-19,307.2,310.15,306.6,309.95,1410500,305.17
2012-06-18,310,312.45,304.5,305.5,767700,300.79
2012-06-15,305.55,310.75,304,308.45,1910900,303.69
2012-06-14,303.8,308.25,303.1,306.65,956400,301.92
2012-06-13,306,306.75,302.6,303.25,2002700,298.57
2012-06-12,300.55,305.15,300,304.2,1042600,299.51
2012-06-11,309.9,311.1,301.05,301.8,1222100,297.15
2012-06-08,302.35,310,301.05,309.2,920100,304.43
2012-06-07,311.75,312.25,307,308,579400,303.25
2012-06-06,311.3,311.9,307.5,309.15,938500,304.38
2012-06-05,305,310.2,304.65,309.75,832700,304.97
2012-06-04,307.7,307.7,303.05,304.6,397400,299.9
2012-06-01,310.7,311.3,306.6,308.55,1007200,303.79
2012-05-31,306,311.45,303.8,309.9,2356000,305.12
2012-05-30,310.4,311.35,305,306.3,758500,301.58
2012-05-29,315.3,316.1,308.1,310.3,1474500,305.51
2012-05-28,310,315.6,309.45,313.55,534700,308.71
2012-05-25,310,310.7,307.1,309.3,505200,304.53
2012-05-24,310.4,312,308.05,309.65,668700,304.87
2012-05-23,312.35,314.2,307.65,309.95,871300,305.17
2012-05-22,315.95,316.5,310.75,311.55,859100,306.75
2012-05-21,315,318.4,312,312.45,662800,307.63
2012-05-18,312.7,318.6,309,316.35,936200,311.47
2012-05-17,323,325.2,311.5,314,2394000,309.16
2012-05-16,322,325.55,320.05,321.8,871400,316.84
2012-05-15,319,327.55,318.8,324.75,1133600,319.74
2012-05-14,318.7,322.65,312.85,320.4,1039800,315.46
2012-05-11,328.9,331.2,316,318.9,1542500,313.98
2012-05-10,326.95,331.15,320.6,326.4,2621300,321.37
2012-05-09,324,326.55,317.05,322.9,1228000,317.92
2012-05-08,327.9,329.4,321.6,325,2100900,319.99
2012-05-07,330,331.3,326,327.55,3128000,322.5
2012-05-04,319.15,329.6,319.15,326,4511900,320.97
2012-05-03,320,322.9,315.75,317.65,1289600,312.75
2012-05-02,312.25,318.9,310.35,318.05,1568100,313.15
2012-05-01,312,312,312,312,0,307.19
2012-04-30,310.9,314.7,310.9,312,2006300,307.19
2012-04-27,308.1,312,306.6,310.55,1100900,305.76
2012-04-26,314.8,315.4,305,308.55,1778400,303.79
2012-04-25,315.9,318.1,311.65,312.1,887700,307.29
2012-04-24,318.7,318.7,312.65,313.85,571500,309.01
2012-04-23,323.95,324.95,314.5,315.3,745400,310.44
2012-04-20,320.9,323,318.3,321.85,1324000,316.89
2012-04-19,314.95,321.7,314.3,319.8,973900,314.87
2012-04-18,314.25,319.75,313,313.95,878100,309.11
2012-04-17,316,316.6,313.1,314.05,1106500,309.21
2012-04-16,312.05,317.6,311.5,312.45,433100,307.63
2012-04-13,314.7,315.9,312,314.05,1367800,309.21
2012-04-12,311.3,316,310.25,311.95,1661200,307.14
2012-04-11,310.9,313.75,309.2,310.15,1154900,305.37
2012-04-10,313,313.95,307.8,311,865800,306.2
2012-04-09,303,312,302.2,310.6,782900,305.81
2012-04-06,305.65,305.65,305.65,305.65,0,300.94
2012-04-05,305.65,305.65,305.65,305.65,0,300.94
2012-04-04,308,311.5,305,305.65,475700,300.94
2012-04-03,311,313.8,310,311.55,1018500,306.75
2012-04-02,305,309.95,304.05,309.15,444500,304.38
2012-03-30,301.2,305.95,300.5,305.1,695400,300.39
2012-03-29,299.9,301.7,295,299.25,1258300,294.64
2012-03-28,300,303,298.1,300.45,1815700,295.82
2012-03-27,293.9,303,291,299.95,9810500,295.32
2012-03-26,301.2,301.2,286.3,289,4507000,284.54
2012-03-23,298,302.85,297.1,301.2,1408000,296.56
2012-03-22,306.55,306.55,298,299.6,1025300,294.98
2012-03-21,306,308.9,302.6,306.95,741500,302.22
2012-03-20,301.5,306.5,301,305.35,740900,300.64
2012-03-19,304.35,304.75,300,301.35,510600,296.7
2012-03-16,308.1,310.5,300.25,302.2,720000,297.54
2012-03-15,311.4,311.4,306.5,307.8,407400,303.05
2012-03-14,309.95,313,309,309.85,4585000,305.07
2012-03-13,305.25,309.35,303.1,307.8,884000,303.05
2012-03-12,311,311.1,300.6,302.5,3205300,297.84
2012-03-09,311,311.5,307,307.55,1291900,302.81
2012-03-08,315.15,315.15,315.15,315.15,0,310.29
2012-03-07,306.35,310.6,303.6,309,1856800,304.23
2012-03-06,314.95,314.95,304.5,306.35,1648700,301.63
2012-03-05,312.4,314.95,310,313.05,482900,308.22
2012-03-02,318.9,318.9,314,315.5,1129500,310.63
2012-03-01,318.9,320,311.35,315.15,1201900,310.29
2012-02-29,321,325.95,316,316.95,1252200,312.06
2012-02-28,315,322.3,314.15,319.2,1173000,314.28
2012-02-27,317.9,320,311.3,313.55,1423300,308.71
2012-02-24,316.05,319.15,313.1,313.9,1081600,309.06
2012-02-23,317,322,313.1,315.3,2104200,310.44
2012-02-22,323,324.65,316.35,318.1,1137000,313.19
2012-02-21,323.7,325.9,321,321.95,764900,316.99
2012-02-20,321.75,321.75,321.75,321.75,0,316.79
2012-02-17,327.9,328.35,319.3,321.75,1768900,316.79
2012-02-16,318,329,316.2,325.15,2001200,320.14
2012-02-15,325.5,326.9,316.9,318.4,3535700,313.49
2012-02-14,336.55,336.55,320.1,321.2,5296900,316.25
2012-02-13,353.3,353.3,339.1,342.1,1501800,336.82
2012-02-10,352.4,353.75,346.6,349.75,1348400,344.36
2012-02-09,350.25,355.85,350.25,352.4,1110900,346.97
2012-02-08,354.45,356.3,348.1,352.25,1007200,346.82
2012-02-07,359.95,359.95,351.1,353.75,1164300,348.29
2012-02-06,350.7,355.05,348,352.85,1529600,347.41
2012-02-03,341,347.8,340.3,345.15,1054500,339.83
2012-02-02,349.05,350.1,338.1,340.35,1340200,335.1
2012-02-01,350.25,354.7,347.4,348.85,1192900,343.47
2012-01-31,344.9,352.8,339.65,350.25,1068200,344.85
2012-01-30,343.1,348,339.7,341.45,1011400,336.18
2012-01-27,346.4,348.4,341.35,345.55,1135600,340.22
2012-01-26,342.3,342.3,342.3,342.3,0,337.02
2012-01-25,345,346,340.7,342.3,756200,337.02
2012-01-24,342.05,346.45,341.25,344.6,1602400,339.29
2012-01-23,340.75,343.9,337.9,341.65,1177600,336.38
2012-01-20,333.5,340.5,331.5,337.85,933600,332.64
2012-01-19,335,335.95,328.7,332,1101200,326.88
2012-01-18,338,343,331.05,332.4,969600,327.27
2012-01-17,332.5,340.5,331.5,338.3,786200,333.08
2012-01-16,335.55,337.25,331.6,332.45,594800,327.32
2012-01-13,340.65,342.35,334.5,338.5,761400,333.28
2012-01-12,340,345,337.9,338.95,794400,333.72
2012-01-11,346.95,347.65,340,340.55,1091300,335.3
2012-01-10,345,349.2,343.5,345.8,1198700,340.47
2012-01-09,335.45,346.5,333.25,344.65,2368800,339.34
2012-01-06,335.5,338.95,332.3,338.45,764700,333.23
2012-01-05,330.85,338.2,330.85,335,1446200,329.83
2012-01-04,328,332.15,325.35,330.85,1239300,325.75
2012-01-03,322.7,329.35,322.2,327.95,819100,322.89
2012-01-02,320.9,324.15,316.5,320.75,550900,315.8
2011-12-30,322.3,325.55,318,319.9,1210800,314.97
2011-12-29,322,324.9,319.8,321.45,1235800,316.49
2011-12-28,317.35,324.4,315,322.35,1122100,317.38
2011-12-27,328,328.45,319.1,319.9,1190600,314.97
2011-12-26,329,331.95,326.65,328.55,440100,323.48
2011-12-23,335.95,335.95,328.1,330.6,726100,325.5
2011-12-22,332.45,337.4,330,333.05,842700,327.91
2011-12-21,330.2,335.8,325.6,333.35,1694800,328.21
2011-12-20,332.8,334.85,326.7,328.8,847200,323.73
2011-12-19,331.7,336.9,326.1,332.8,2012600,327.67
2011-12-16,330,340,325.4,331.7,1888200,326.58
2011-12-15,323.7,330.75,321.5,329.45,1809500,324.37
2011-12-14,328.95,333.5,324.4,326.55,1375400,321.51
2011-12-13,322.85,329.85,321.6,329,1003800,323.93
2011-12-12,325.65,326.65,320.55,323.85,741900,318.86
2011-12-09,325,329,323.9,325.65,968200,320.63
2011-12-08,323.05,330.35,321.35,328.25,1255900,323.19
2011-12-07,330.5,330.5,322.5,325.05,1497000,320.04
2011-12-06,329.3,329.3,329.3,329.3,0,324.22
2011-12-05,331,332.5,328.55,329.3,659700,324.22
2011-12-02,329.95,332.65,328,331,1140700,325.9
2011-12-01,332.25,334.05,326.05,329.9,1424800,324.81
2011-11-30,325,329.4,324,328.05,1272600,322.99
2011-11-29,326.45,329.5,325.1,326.8,1301000,321.76
2011-11-28,317.1,325,317.1,324.65,1332400,319.64
2011-11-25,314.5,323,313.25,315.9,1552900,311.03
2011-11-24,313.8,319.25,308,314.45,1138500,309.6
2011-11-23,315.45,319,312.05,313.7,1696600,308.86
2011-11-22,310.15,318.2,310.15,316.7,1228500,311.82
2011-11-21,317,317.7,307.3,309.5,1727000,304.73
2011-11-18,311,318.45,310,314.1,2029900,309.26
2011-11-17,310.5,320.7,309.5,310.8,2492200,306.01
2011-11-16,308,313.45,305,310.5,2683400,305.71
2011-11-15,295,308.6,293.4,306.85,7112600,302.12
2011-11-14,289.45,291,285.5,288.1,973100,283.66
2011-11-11,286.55,289.2,284,286.9,1307900,282.48
2011-11-09,292.85,292.85,287.05,288,391700,283.56
2011-11-08,293.5,293.95,289,290.9,297400,286.41
2011-11-04,292.4,294.85,291.5,294.1,523100,289.56
2011-11-03,290.15,292.35,287.6,291.05,927100,286.56
2011-11-02,288.95,290,286.35,289.85,2896900,285.38
2011-11-01,292.35,295.75,287.3,289,2449800,284.54
2011-10-31,299.2,299.2,292.05,295.4,739800,290.84
2011-10-28,298.9,300,294.05,297.6,1146800,293.01
2011-10-26,294,294.5,291.15,293,145200,288.48
2011-10-25,292.35,294.6,287.2,288.5,2941400,284.05
2011-10-24,288.4,290.8,287.8,289.1,463400,284.64
2011-10-21,288.95,289.6,286.2,286.9,1327400,282.48
2011-10-20,288,290,285.6,288.8,865500,284.35
2011-10-19,288,291.45,286,288.9,2735400,284.44
2011-10-18,286.55,289,285,286,1961000,281.59
2011-10-17,289,290.9,284.1,289.8,1533700,285.33
2011-10-14,288,291.25,283.05,287.5,2068400,283.07
2011-10-13,287.7,290.2,285.5,287.75,661600,283.31
2011-10-12,283.15,286.95,281.5,286.3,756900,281.88
2011-10-11,285.5,286.9,279.55,280.75,1364200,276.42
2011-10-10,285,288.65,280.8,282.55,1340400,278.19
2011-10-07,285,289.85,283.15,285.1,1048200,280.7
2011-10-05,282,283.65,278.1,281.15,1009800,276.81
2011-10-04,284.75,287,278.65,279.85,773200,275.53
2011-10-03,280.05,287.25,276.15,284.35,836300,279.96
2011-09-30,288.45,288.8,277,281.35,1002400,277.01
2011-09-29,287.65,290,284,288.35,1105800,283.9
2011-09-28,289.4,289.4,282.9,287.65,990100,283.21
2011-09-27,289,290,284.6,285.85,698600,281.44
2011-09-26,286.5,288.75,280.75,286.95,1029800,282.52
2011-09-23,277.75,286.3,277,283.85,1396300,279.47
2011-09-22,281,284.2,276.35,277.75,876900,273.47
2011-09-21,282.35,285.9,281,283.5,680100,279.13
2011-09-20,278.65,283,277.05,282.4,928700,278.05
2011-09-19,283.5,283.5,274.65,277.25,1715500,272.97
2011-09-16,284,287.85,281.55,282.7,706800,278.34
2011-09-15,284.5,285,281.3,284.05,603300,279.67
2011-09-14,289.9,290.75,281,282.2,1619600,277.85
2011-09-13,293.7,299.6,286.1,287.1,1919100,282.67
2011-09-12,286.45,292.8,281.9,291.4,1787900,286.91
2011-09-09,293.5,294,286,287.35,1635300,282.92
2011-09-08,285,292.95,282.55,291.5,1226700,287
2011-09-07,278,284.45,276.2,283.5,1282500,279.13
2011-09-06,274.5,277,272.85,276.05,791700,271.79
2011-09-05,279.75,284.15,273.05,274.5,1578500,270.27
2011-09-02,289.1,289.9,277.55,279.8,1878800,275.49
2011-08-30,277.4,282.45,277.4,280.35,1205000,276.03
2011-08-29,280,282.6,274.2,279.1,934000,274.8
2011-08-26,281,283.8,274.3,277.2,815700,272.93
2011-08-25,283.5,285,278,279.85,1543800,275.53
2011-08-24,283,287.6,280.05,281,1502900,276.67
2011-08-23,291.5,292.45,280.7,282.2,1635700,277.85
2011-08-22,286,291.95,278.75,290,1106700,285.53
2011-08-19,277.55,287.6,274.5,285.05,1531000,280.65
2011-08-18,291.5,291.5,282.9,284.5,792200,280.11
2011-08-17,288.95,291.4,281.15,289.6,1048800,285.13
2011-08-16,296.85,296.85,281.1,285.35,917000,280.95
2011-08-12,298.5,298.5,291.65,293,1230500,288.48
2011-08-11,298,303.35,291.6,293.9,1110900,289.37
2011-08-10,297,300.4,293.35,298.8,1854200,294.19
2011-08-09,299,299,290,292.4,2647200,287.89
2011-08-08,303.9,309.2,298.1,304.2,1317300,297.54
2011-08-05,303,312.1,296.5,308.3,2018400,301.55
2011-08-04,313.6,315.45,305,306.6,835100,299.89
2011-08-03,310.8,314.6,310,313.3,649300,306.44
2011-08-02,307.5,315,305.5,313.55,1343700,306.69
2011-08-01,310,310.5,305.6,306.9,403000,300.18
2011-07-29,309.4,310.4,305,306.6,1110000,299.89
2011-07-28,311,312,307.15,308,1830600,301.26
2011-07-27,312,314.45,307.3,311.2,1295500,304.39
2011-07-26,318,318.95,311,311.7,860300,304.88
2011-07-25,323.5,323.5,315,316.95,1236600,310.01
2011-07-22,319.75,323,316.25,321.45,869300,314.41
2011-07-21,316.55,317.8,312.5,316.05,1711600,309.13
