Date,Open,High,Low,Close,Volume,Adj Close
2015-01-22,1544,1563.2,1530,1558.8,401500,1540.74
2015-01-21,1548,1550,1531.85,1544.45,298700,1526.55
2015-01-20,1534.55,1550,1531.35,1544.3,410400,1526.41
2015-01-19,1521.9,1537,1510.6,1532.9,342600,1515.14
2015-01-16,1514.5,1528.9,1499.5,1518.35,348800,1500.76
2015-01-15,1496.5,1525,1472,1514.4,943800,1496.85
2015-01-14,1448,1484.95,1445,1478.35,518400,1461.22
2015-01-13,1411.4,1457.9,1405.25,1441.7,442200,1424.99
2015-01-12,1400,1409.25,1390.1,1404.6,158600,1388.32
2015-01-09,1397.8,1410.95,1378,1398.5,275700,1382.29
2015-01-08,1378,1396.65,1373.25,1391.4,94300,1375.28
2015-01-07,1382,1384.95,1336.2,1367.45,301800,1351.6
2015-01-06,1425,1428.95,1370.55,1383.55,368700,1367.52
2015-01-05,1425,1439.75,1423.75,1433.65,207900,1417.04
2015-01-02,1406.4,1431,1405.55,1425.9,153300,1409.38
2015-01-01,1400.15,1411,1397.95,1403.55,101000,1387.29
2014-12-31,1395,1410,1395,1400.15,320200,1383.93
2014-12-30,1399.2,1405,1390.1,1398,294100,1381.8
2014-12-29,1403.8,1410,1396.05,1399.2,347200,1382.99
2014-12-26,1393.4,1411.3,1386,1393.5,137900,1377.35
2014-12-25,1393.4,1393.4,1393.4,1393.4,0,1377.25
2014-12-24,1385.1,1409,1381,1393.4,812400,1377.25
2014-12-23,1384,1393.95,1376.2,1381.6,516300,1365.59
2014-12-22,1385.1,1388.55,1376.45,1383.5,346900,1367.47
2014-12-19,1387,1400.4,1376,1380.4,514900,1364.4
2014-12-18,1376,1401.4,1371.15,1379.95,306600,1363.96
2014-12-17,1381,1397.45,1364.1,1369.6,473100,1353.73
2014-12-16,1426.2,1431.5,1383.95,1391.95,447400,1375.82
2014-12-15,1430,1447.95,1425.1,1435,305100,1418.37
2014-12-12,1429,1440.8,1421.35,1429.95,366000,1413.38
2014-12-11,1432,1435,1411.1,1428.35,473000,1411.8
2014-12-10,1438.7,1439.7,1416,1432.1,510300,1415.51
2014-12-09,1470.5,1474.7,1420.35,1430.6,668700,1414.02
2014-12-08,1502.4,1517,1465.7,1478.15,367800,1461.02
2014-12-05,1472.1,1510.65,1466.6,1497.15,431000,1479.8
2014-12-04,1482,1489.9,1469,1476.25,118700,1459.14
2014-12-03,1479.05,1491,1464.65,1478.2,295100,1461.07
2014-12-02,1471,1490.9,1463.3,1479,317300,1461.86
2014-12-01,1476,1479.7,1461.15,1470.95,137700,1453.91
2014-11-28,1440,1480,1440,1475.35,373400,1458.25
2014-11-27,1444.4,1458.5,1426.3,1437.55,440600,1420.89
2014-11-26,1416,1459.7,1416,1438.45,224100,1421.78
2014-11-25,1446,1453.95,1416.5,1422.2,363300,1405.72
2014-11-24,1465.15,1476,1447,1451.25,337600,1434.43
2014-11-21,1447.75,1483.25,1447,1464.95,317300,1447.97
2014-11-20,1463.4,1465.8,1438.15,1446.35,177100,1429.59
2014-11-19,1487,1496,1456,1463.05,184100,1446.1
2014-11-18,1497,1508.8,1485.3,1487,240500,1469.77
2014-11-17,1503,1511.8,1489,1496.6,227800,1479.26
2014-11-14,1502.5,1517,1495,1510.85,250600,1493.34
2014-11-13,1517.2,1518.7,1496.95,1501.95,289600,1484.55
2014-11-12,1515,1531.6,1511.35,1514.1,276200,1496.56
2014-11-11,1507,1518.9,1502.05,1513.2,261300,1495.67
2014-11-10,1514,1519.9,1491.75,1499.25,215700,1481.88
2014-11-07,1490,1523.55,1490,1508.75,349900,1491.27
2014-11-06,1485.8,1485.8,1485.8,1485.8,0,1468.58
2014-11-05,1490.1,1497,1481.6,1485.8,278700,1468.58
2014-11-04,1491.2,1491.2,1491.2,1491.2,0,1473.92
2014-11-03,1500,1509,1483,1491.2,247900,1473.92
2014-10-31,1505.1,1509,1491.45,1499.25,373900,1481.88
2014-10-30,1488,1509,1475.6,1496.95,627300,1479.6
2014-10-29,1480,1489.65,1468.8,1483.95,183400,1466.75
2014-10-28,1465,1480,1464.05,1469.8,226100,1452.77
2014-10-27,1485.1,1485.1,1458.05,1460.1,240500,1443.18
2014-10-24,1474,1474,1474,1474,0,1456.92
2014-10-23,1474,1474,1474,1474,0,1456.92
2014-10-22,1455,1480.7,1444.5,1474,251300,1456.92
2014-10-21,1430,1454.9,1428.1,1445.35,220600,1428.6
2014-10-20,1407,1434,1405.15,1424.2,186400,1407.7
2014-10-17,1385,1416.75,1375.7,1406.85,333900,1390.55
2014-10-16,1379.5,1391.95,1369.95,1376.3,437900,1360.35
2014-10-15,1383.3,1383.3,1383.3,1383.3,0,1367.27
2014-10-14,1400,1401.35,1376.5,1383.3,243500,1367.27
2014-10-13,1385,1398.4,1373,1386.95,185400,1370.88
2014-10-10,1415.5,1416.95,1395.05,1403.3,322600,1387.04
2014-10-09,1386.4,1433,1386.2,1429.05,329100,1412.49
2014-10-08,1357.1,1385.95,1357.1,1380.2,249100,1364.21
2014-10-07,1377.95,1391.8,1354.65,1369.6,472800,1353.73
2014-10-06,1391.65,1391.65,1391.65,1391.65,0,1375.52
2014-10-03,1391.65,1391.65,1391.65,1391.65,0,1375.52
2014-10-02,1391.65,1391.65,1391.65,1391.65,0,1375.52
2014-10-01,1409.8,1414.95,1387.2,1391.65,213800,1375.52
2014-09-30,1437,1456.4,1393.5,1399.55,397500,1383.33
2014-09-29,1435.3,1446.9,1415.4,1438.5,129500,1421.83
2014-09-26,1396.7,1442.85,1385.3,1435.15,360300,1418.52
2014-09-25,1431.1,1444.7,1390.2,1399.05,343900,1382.84
2014-09-24,1460.25,1472.9,1417.8,1430.2,441700,1413.63
2014-09-23,1488.1,1495.9,1457.5,1464.1,236200,1447.13
2014-09-22,1495,1500,1476.2,1493.55,373000,1476.24
2014-09-19,1509,1520,1497,1505.05,466400,1487.61
2014-09-18,1490,1514.95,1486,1509,400700,1491.51
2014-09-17,1490,1499.65,1468.8,1495.35,233000,1478.02
2014-09-16,1503.1,1522,1474,1483,353000,1465.82
2014-09-15,1528,1528.7,1503.6,1512.65,314100,1495.12
2014-09-12,1539,1541.5,1518,1534.25,270000,1516.47
2014-09-11,1525.1,1540,1518,1532.05,324500,1514.3
2014-09-10,1536,1552.2,1521.3,1532.25,350300,1514.5
2014-09-09,1547.1,1560.5,1527,1545.1,385700,1527.2
2014-09-08,1537,1556.8,1522.1,1549.65,337400,1531.69
2014-09-05,1532.9,1544,1511.9,1521.75,274400,1504.12
2014-09-04,1545.1,1549.8,1511,1525.45,372100,1507.77
2014-09-03,1560,1564.65,1540.65,1546.75,468400,1528.83
2014-09-02,1495,1561.05,1495,1551.9,617300,1533.92
2014-09-01,1495.25,1518.95,1495.25,1499.55,211600,1482.17
2014-08-29,1492.55,1492.55,1492.55,1492.55,0,1475.26
2014-08-28,1505,1506.8,1487,1492.55,190800,1475.26
2014-08-27,1499.8,1509.9,1481.15,1502.75,228000,1485.34
2014-08-26,1531.1,1531.1,1473.25,1491.4,390200,1474.12
2014-08-25,1520.4,1547.9,1513.15,1531.7,562600,1513.95
2014-08-22,1526,1530.5,1510,1520.4,220000,1502.78
2014-08-21,1525,1536,1515.15,1525.6,439900,1507.92
2014-08-20,1529.15,1549.75,1518.2,1525.4,411200,1507.72
2014-08-19,1518,1538.7,1499.1,1523.95,524700,1506.29
2014-08-18,1479.8,1516.8,1471.95,1508.65,263800,1491.17
2014-08-15,1480.85,1480.85,1480.85,1480.85,0,1463.69
2014-08-14,1453,1486,1453,1480.85,180800,1463.69
2014-08-13,1460,1483,1440,1452.4,233500,1435.57
2014-08-12,1447.8,1473.5,1445.5,1464.65,229900,1447.68
2014-08-11,1449.4,1456.35,1438.3,1447.95,150800,1431.17
2014-08-08,1460,1464.9,1432.5,1439.65,250900,1422.97
2014-08-07,1442.9,1488.7,1432,1473.75,686300,1456.67
2014-08-06,1440,1448,1421.15,1431.2,333400,1414.62
2014-08-05,1376,1451.15,1375.15,1441.5,434000,1424.8
2014-08-04,1380,1390.7,1358.05,1374.5,313700,1358.57
2014-08-01,1385,1394.9,1370,1375.55,829000,1359.61
2014-07-31,1401.05,1418.5,1388.6,1395.9,548900,1379.73
2014-07-30,1401.8,1411.95,1388.2,1409.25,354600,1392.92
2014-07-29,1402.85,1402.85,1402.85,1402.85,0,1386.59
2014-07-28,1429,1437.9,1393.05,1402.85,279800,1386.59
2014-07-25,1464.9,1469,1429.95,1440,169200,1408.49
2014-07-24,1455.4,1473.4,1429,1463.45,468600,1431.42
2014-07-23,1493.25,1498,1451.1,1452,151300,1420.23
2014-07-22,1490,1500,1475,1489.05,135400,1456.46
2014-07-21,1455.5,1494.9,1445,1483.75,244000,1451.28
2014-07-18,1478,1479,1450,1461.2,119900,1429.22
2014-07-17,1438,1479.5,1437.1,1477,244400,1444.68
2014-07-16,1422.25,1446.85,1411,1435.6,191600,1404.18
2014-07-15,1405,1426,1397.2,1419.65,302000,1388.58
2014-07-14,1416.25,1429,1395.1,1398.3,211500,1367.7
2014-07-11,1456.5,1461.8,1411.5,1424.7,248800,1393.52
2014-07-10,1435.1,1487.8,1411,1458.5,299800,1426.58
2014-07-09,1422,1448,1395,1435.55,314100,1404.14
2014-07-08,1450,1467,1401.1,1418.55,253700,1387.51
2014-07-07,1447.9,1467,1445,1450.85,196000,1419.1
2014-07-04,1476.15,1487.5,1421.1,1450.95,179400,1419.2
2014-07-03,1500,1514.95,1476,1480.05,144700,1447.66
2014-07-02,1485.1,1503.65,1471.6,1498.4,294300,1465.61
2014-07-01,1471,1486.8,1460.35,1480.6,208900,1448.2
2014-06-30,1428,1484.5,1428,1469.25,227000,1437.1
2014-06-27,1453.1,1472.1,1424,1429.7,166000,1398.41
2014-06-26,1479.8,1479.8,1435,1450.05,281600,1418.32
2014-06-25,1470,1477.4,1457,1469.95,169200,1437.78
2014-06-24,1482,1485,1460,1472,275300,1439.79
2014-06-23,1425.15,1477,1425,1471,305500,1438.81
2014-06-20,1443,1465.3,1427.35,1438.6,201500,1407.12
2014-06-19,1478.5,1499,1448.05,1455.05,162700,1423.21
2014-06-18,1501.1,1520,1466,1475.2,448200,1442.92
2014-06-17,1486.4,1511,1467.75,1499.8,533800,1466.98
2014-06-16,1474,1493,1438,1486.3,310800,1453.77
2014-06-13,1470.75,1506,1458.55,1474.75,280800,1442.48
2014-06-12,1483,1489.8,1466.05,1477,226000,1444.68
2014-06-11,1510,1514,1468.5,1484.1,251800,1451.62
2014-06-10,1514.8,1515.45,1476.05,1499.55,650700,1466.73
2014-06-09,1444,1525.5,1441.1,1500.25,816800,1467.42
2014-06-06,1446,1448.5,1424.65,1438.9,306600,1407.41
2014-06-05,1428,1459.65,1428,1439.25,544100,1407.75
2014-06-04,1420,1436.4,1410,1422.7,234000,1391.57
2014-06-03,1390,1429.5,1384.05,1417.05,389900,1386.04
2014-06-02,1347.7,1388.8,1332.8,1382.4,280300,1352.15
2014-05-30,1362,1365.95,1321.1,1337,433000,1307.74
2014-05-29,1394,1407.35,1352.05,1362.3,426700,1332.49
2014-05-28,1337,1398,1331.05,1381.25,422100,1351.02
2014-05-27,1348.05,1357.8,1312.15,1330.55,190900,1301.43
2014-05-26,1381,1433.5,1311.85,1348.45,1580500,1318.94
2014-05-23,1386,1400,1370.3,1380.1,541400,1349.9
2014-05-22,1399,1408,1361,1389.4,319700,1359
2014-05-21,1423,1439.95,1372,1380.45,364900,1350.24
2014-05-20,1458.7,1458.7,1415.5,1422,229900,1390.88
2014-05-19,1437,1453.6,1410.2,1442.45,835300,1410.88
2014-05-16,1395,1459.9,1382.05,1430.15,790600,1398.85
2014-05-15,1381.2,1399,1359.05,1377.1,271800,1346.96
2014-05-14,1389.8,1398.7,1371,1388.05,318000,1357.67
2014-05-13,1360.1,1419,1360.1,1390.15,529200,1359.73
2014-05-12,1342.5,1368.9,1342.3,1353.5,270000,1323.88
2014-05-09,1267.95,1347.45,1265.05,1341.1,305700,1311.75
2014-05-08,1275.25,1290,1261.1,1269.7,222400,1241.91
2014-05-07,1282.15,1296.85,1267.05,1271.7,398800,1243.87
2014-05-06,1282.15,1305,1275,1291.35,358300,1263.09
2014-05-05,1285.75,1287.25,1265.2,1277,252300,1249.05
2014-05-02,1296.15,1305,1280,1285.75,138400,1257.61
2014-05-01,1293,1293,1293,1293,0,1264.7
2014-04-30,1300.05,1316.9,1282.7,1293,366400,1264.7
2014-04-29,1290,1310,1277,1300.3,386800,1271.85
2014-04-28,1300.1,1307,1277.2,1287.05,360500,1258.88
2014-04-25,1340.1,1341.1,1288.15,1310.25,629900,1281.58
2014-04-24,1347.05,1347.05,1347.05,1347.05,0,1317.57
2014-04-23,1334,1356.6,1316.6,1347.05,867700,1317.57
2014-04-22,1352.3,1358.2,1327.05,1336.65,212100,1307.4
2014-04-21,1359.85,1369,1335.2,1350.8,294700,1321.24
2014-04-18,1358.35,1358.35,1358.35,1358.35,0,1328.62
2014-04-17,1333.25,1368.4,1318.1,1358.35,367000,1328.62
2014-04-16,1361.8,1371,1326.2,1331.85,339400,1302.7
2014-04-15,1392.05,1397,1356.3,1361.8,114300,1332
2014-04-14,1391.5,1391.5,1391.5,1391.5,0,1361.05
2014-04-11,1385.5,1399,1371,1391.5,169300,1361.05
2014-04-10,1376.4,1403,1360.1,1389.25,412400,1358.85
2014-04-09,1384.8,1389.5,1366,1373.15,433400,1343.1
2014-04-08,1379.3,1379.3,1379.3,1379.3,0,1349.12
2014-04-07,1372.8,1391.9,1371,1379.3,282500,1349.12
2014-04-04,1351,1374.7,1336.5,1365.35,305600,1335.47
2014-04-03,1369.8,1369.8,1348.65,1351.15,397500,1321.58
2014-04-02,1394.9,1396.3,1345.8,1359.95,302600,1330.19
2014-04-01,1400,1400,1371.5,1389.1,278100,1358.7
2014-03-31,1361,1407,1361,1399.55,320300,1368.92
2014-03-28,1315.95,1372.3,1308.3,1362.4,373900,1332.59
2014-03-27,1294,1322.1,1281.3,1313.1,550300,1284.36
2014-03-26,1283.5,1304,1280,1293.45,286300,1265.14
2014-03-25,1283.7,1290.2,1266.4,1271.05,135600,1243.24
2014-03-24,1254.95,1294,1250,1282.6,272300,1254.53
2014-03-21,1267,1279.9,1258.25,1270.15,235500,1223.77
2014-03-20,1283.35,1287.95,1254.15,1260.3,171100,1214.28
2014-03-19,1263.5,1293.9,1249.55,1284.5,551600,1237.6
2014-03-18,1250,1276,1245.1,1258.1,299500,1212.16
2014-03-17,1248.8,1248.8,1248.8,1248.8,0,1203.2
2014-03-14,1245,1255.8,1217.55,1248.8,301900,1203.2
2014-03-13,1236.95,1269.55,1233.3,1246.85,200000,1201.32
2014-03-12,1247.7,1253,1221.15,1231.55,276900,1186.58
2014-03-11,1268.1,1282.35,1237.55,1251.25,370600,1205.56
2014-03-10,1250.1,1285.3,1237.95,1266.9,392700,1220.64
2014-03-07,1215,1269.9,1202,1261.15,607700,1215.1
2014-03-06,1169.9,1218.7,1161,1212.1,453200,1167.84
2014-03-05,1136.1,1176.75,1111.6,1167.3,333800,1124.68
2014-03-04,1099.1,1141.1,1096.95,1133.35,205300,1091.97
2014-03-03,1103.1,1113.8,1094,1099.5,147400,1059.35
2014-02-28,1085,1110,1085,1104.9,316400,1064.55
2014-02-27,1090.7,1090.7,1090.7,1090.7,0,1050.87
2014-02-26,1081,1096,1075.15,1090.7,202600,1050.87
2014-02-25,1073,1087.75,1073,1083.85,300600,1044.27
2014-02-24,1068,1080.4,1056.45,1070.1,261900,1031.03
2014-02-21,1006,1070,1003.1,1065.55,392100,1026.64
2014-02-20,1023,1023,1002.05,1007.9,64800,971.1
2014-02-19,1020,1035,1020,1025.8,152000,988.34
2014-02-18,1008,1025,1005,1019.9,168800,982.66
2014-02-17,1010,1018.75,1002,1010.15,114200,973.26
2014-02-14,1015.8,1021.65,1001.75,1008.85,116400,972.01
2014-02-13,1037.05,1044.05,1010.25,1014.4,156800,977.36
2014-02-12,1055.1,1055.1,1035,1037.85,105700,999.95
2014-02-11,1052.5,1054,1040.35,1049.8,120900,1011.47
2014-02-10,1048.1,1054.8,1031.3,1048.45,283100,1010.17
2014-02-07,1016,1055,1006.35,1046.45,363700,1008.24
2014-02-06,1000.65,1024.9,991.1,1018.95,665600,981.74
2014-02-05,1001.4,1012.5,991.2,1001,321700,964.45
2014-02-04,988.6,1014.4,988.6,1001.1,255300,964.54
2014-02-03,1004.05,1021.45,998.95,1003.9,243500,967.24
2014-01-31,989.9,1016.7,982,1010.85,313000,973.94
2014-01-30,980,991.7,970.15,982.6,316900,946.72
2014-01-29,1000,1005.6,981.45,988.3,135900,952.21
2014-01-28,985.1,999.7,980,996.15,129900,959.78
2014-01-27,990,990.95,976.1,984.2,164300,948.26
2014-01-24,1020,1023.7,995.2,999.45,271000,962.96
2014-01-23,1016.05,1027.7,1016.05,1020,273000,982.75
2014-01-22,1028,1030,1018.6,1023.65,141400,986.27
2014-01-21,1034,1037,1023,1031.05,222600,993.4
2014-01-20,1029,1034,1016.55,1029.85,319500,992.25
2014-01-17,1035,1044,1022.55,1027.65,190200,990.13
2014-01-16,1031.25,1048.75,1028.3,1032.35,300400,994.65
2014-01-15,1024,1035.9,1017,1029.35,206600,991.76
2014-01-14,1038,1044.65,1017.5,1019.25,258700,982.03
2014-01-13,1034.8,1043,1026.15,1037.15,280100,999.28
2014-01-10,1055,1057.9,1028.2,1034.25,196200,996.48
2014-01-09,1085.65,1089.75,1050,1054,207400,1015.51
2014-01-08,1080.1,1098,1077.1,1083.35,309000,1043.79
2014-01-07,1087.6,1094.2,1071.2,1085.2,297500,1045.57
2014-01-06,1088,1094.6,1071.1,1085,144400,1045.38
2014-01-03,1086.05,1094.5,1081.15,1088.95,186100,1049.19
2014-01-02,1110.1,1122.15,1093,1097.6,310400,1057.52
2014-01-01,1110,1115,1101.3,1108.45,66400,1067.97
2013-12-31,1099.75,1111.85,1095.3,1108.75,152400,1068.26
2013-12-30,1122.15,1124,1091.95,1094.5,184600,1054.53
2013-12-27,1115.8,1129.9,1103.75,1122.45,225800,1081.46
2013-12-26,1117,1124,1101.95,1110.5,262900,1069.95
2013-12-25,1109.65,1109.65,1109.65,1109.65,0,1069.13
2013-12-24,1107,1132,1105,1109.65,219200,1069.13
2013-12-23,1091.7,1117,1091.7,1104.95,157100,1064.6
2013-12-20,1081.55,1099.75,1069,1097.25,175700,1057.18
2013-12-19,1101,1106.5,1078.2,1082.25,350500,1042.73
2013-12-18,1092.25,1108.75,1085.15,1095.25,171900,1055.26
2013-12-17,1090.6,1098.15,1081,1090.1,162400,1050.3
2013-12-16,1094.8,1106.9,1076.4,1087.35,157700,1047.65
2013-12-13,1115.55,1118.65,1086.65,1091.85,206800,1051.98
2013-12-12,1130,1133,1112,1120,170600,1079.1
2013-12-11,1146,1158.75,1128.7,1135.65,164000,1094.18
2013-12-10,1170.6,1183.9,1134.05,1150.45,291700,1108.44
2013-12-09,1140,1175,1125,1166.6,363900,1124
2013-12-06,1104,1121.5,1098.7,1115.95,225300,1075.2
2013-12-05,1119,1120,1102.6,1106.5,156600,1066.1
2013-12-04,1096.25,1107.9,1092.5,1101.95,241900,1061.71
2013-12-03,1091.95,1105.85,1081.3,1100.45,263700,1060.27
2013-12-02,1098,1118.7,1087,1092.65,243400,1052.75
2013-11-29,1067,1099.95,1067,1096.6,272300,1056.56
2013-11-28,1070,1076,1059.95,1066.8,449400,1027.85
2013-11-27,1075.35,1077.45,1059.95,1065.8,147700,1026.88
2013-11-26,1077.8,1094,1062.15,1068.4,1573800,1029.39
2013-11-25,1055,1084,1055,1078.65,263400,1039.26
2013-11-22,1035,1059.35,1032.15,1050.7,319800,1012.33
2013-11-21,1054.9,1066,1022,1030,328500,992.39
2013-11-20,1050.55,1074,1050.55,1064.85,344100,1025.97
2013-11-19,1066,1073,1049.5,1056.5,203800,1017.92
2013-11-18,1053,1071,1042.5,1065.3,263200,1026.4
2013-11-15,1043.9,1043.9,1043.9,1043.9,0,1005.78
2013-11-14,1047.2,1055,1026.2,1043.9,239400,1005.78
2013-11-13,1021,1048.5,1020,1041.15,250700,1003.13
2013-11-12,1049.85,1059.7,1016.65,1022.95,451800,985.6
2013-11-11,1085,1085,1047,1050.1,362200,1011.76
2013-11-08,1110,1117.05,1085,1089.65,253600,1049.86
2013-11-07,1110.05,1128,1101,1116.55,262900,1075.78
2013-11-06,1139,1139,1102.65,1111.65,223700,1071.06
2013-11-05,1141.1,1144.1,1128.7,1139.35,136800,1097.75
2013-11-04,1141.65,1141.65,1141.65,1141.65,0,1099.96
2013-11-01,1138,1149.45,1130,1141.65,299700,1099.96
2013-10-31,1144.1,1146.95,1127.1,1134.85,568100,1093.41
2013-10-30,1152,1166.95,1138.55,1149.55,180000,1107.57
2013-10-29,1119.9,1158.05,1112.2,1149.95,353100,1107.96
2013-10-28,1137.15,1155.3,1110.05,1112.65,236200,1072.02
2013-10-25,1143,1147.9,1132.8,1136.75,142700,1095.24
2013-10-24,1145.15,1160,1136.25,1154.45,352000,1112.3
2013-10-23,1125,1164,1103,1157.15,868700,1114.9
2013-10-22,1137,1142.9,1130,1136.85,263700,1095.34
2013-10-21,1145,1165,1125,1149.6,373700,1107.62
2013-10-18,1135.8,1151,1124,1144.7,335200,1102.9
2013-10-17,1132,1143.15,1123.6,1129.15,168800,1087.92
2013-10-16,1132.1,1132.1,1132.1,1132.1,0,1090.76
2013-10-15,1159.9,1159.9,1125.5,1132.1,242500,1090.76
2013-10-14,1124,1161.95,1111.4,1153.6,237100,1111.48
2013-10-11,1140,1146.55,1115.1,1127,82000,1085.85
2013-10-10,1117.5,1138.7,1117.5,1129.85,248900,1088.59
2013-10-09,1125,1129.7,1110,1113,669000,1072.36
2013-10-08,1125,1142.7,1116.75,1128.6,528400,1087.39
2013-10-07,1144,1144,1108.2,1124.15,849900,1083.1
2013-10-04,1138.8,1145,1123.35,1132.45,291000,1091.1
2013-10-03,1109,1144.85,1102.45,1139.65,247400,1098.04
2013-10-02,1099.4,1099.4,1099.4,1099.4,0,1059.26
2013-10-01,1119.25,1119.25,1092,1099.4,138800,1059.26
2013-09-30,1099.7,1117.75,1085.7,1111.95,195500,1071.35
2013-09-27,1100,1115,1093.1,1099.55,173600,1059.4
2013-09-26,1090,1117.75,1082.35,1095.3,382700,1055.31
2013-09-25,1090.1,1106.75,1076.3,1095.05,261300,1055.06
2013-09-24,1100.15,1125,1086.15,1098.5,183900,1058.39
2013-09-23,1110.15,1138,1090.3,1111.15,390500,1070.58
2013-09-20,1097,1129,1060.6,1123.25,348300,1082.23
2013-09-19,1088.8,1131,1076.45,1097.95,708700,1057.86
2013-09-18,1058.15,1072.7,1054,1064.9,329700,1026.02
2013-09-17,1050,1064.2,1035,1059.8,457100,1021.1
2013-09-16,1062.7,1070.05,1031,1044.4,300400,1006.26
2013-09-13,1033,1052,1026.45,1043.7,420300,1005.59
2013-09-12,1060,1069.15,1020,1027.35,242600,989.84
2013-09-11,1025,1059.2,1018.45,1053.15,328900,1014.69
2013-09-10,971.8,1030,970.1,1022.55,715300,985.21
2013-09-09,962.3,962.3,962.3,962.3,0,927.16
2013-09-06,946,974.5,930.5,962.3,681200,927.16
2013-09-05,946,959.9,930,938.7,615300,904.42
2013-09-04,925.15,953.55,913.9,931.6,353100,897.58
2013-09-03,961.7,963.85,927,930.5,290300,896.52
2013-09-02,970,970,941.15,952,291200,917.24
2013-08-30,956.9,975.5,933,964.1,282000,928.9
2013-08-29,941.2,976.3,941,958.05,431300,923.07
2013-08-28,935,952,911.15,944.7,784900,910.2
2013-08-27,994,1005,937.95,942.8,312900,908.37
2013-08-26,1000,1018,995,1002,267100,965.41
2013-08-23,1000,1007.95,973.6,989.7,274700,953.56
2013-08-22,995.6,1020,983,999.25,372900,962.76
2013-08-21,1077.1,1096.7,1000,1006.25,385800,969.51
2013-08-20,1110,1111.85,1070.5,1075,578000,1035.75
2013-08-19,1143.3,1146,1108.25,1124.5,304300,1083.44
2013-08-16,1178.6,1189.9,1151,1158.9,236500,1116.58
2013-08-15,1189.55,1189.55,1189.55,1189.55,0,1146.11
2013-08-14,1157.05,1195,1151,1189.55,176300,1146.11
2013-08-13,1169.8,1179.95,1148.1,1160.8,147000,1118.41
2013-08-12,1163.1,1173.3,1144,1168.4,177200,1125.74
2013-08-09,1161.4,1161.4,1161.4,1161.4,0,1118.99
2013-08-08,1155.1,1178.9,1155.1,1161.4,164600,1118.99
2013-08-07,1175,1179.6,1151,1159.95,295800,1117.59
2013-08-06,1189,1190,1157.9,1162.2,564300,1119.76
2013-08-05,1179,1205,1170,1187.85,461500,1144.48
2013-08-02,1159.8,1197.2,1155.65,1174.9,225500,1132
2013-08-01,1185,1199,1143,1148.65,1072200,1106.71
2013-07-31,1171.05,1189.9,1140.05,1173.55,299100,1130.7
2013-07-30,1190,1195.95,1171,1174.35,171100,1131.47
2013-07-29,1201.25,1218.7,1191.25,1194.45,89600,1140.24
2013-07-26,1196.1,1222.4,1185,1211.9,144500,1156.89
2013-07-25,1190.05,1211.8,1165,1195.25,748400,1141
2013-07-24,1241.9,1242.45,1211.05,1230.55,248600,1174.7
2013-07-23,1241,1254.4,1225.1,1249,469500,1192.31
2013-07-22,1275,1277.95,1232.35,1241.05,127400,1184.72
2013-07-19,1275,1284.6,1261.15,1275.5,349100,1217.61
2013-07-18,1280,1292.95,1268.9,1275.35,161700,1217.46
2013-07-17,1260,1284.85,1256.55,1274.65,239600,1216.8
2013-07-16,1218.55,1262,1218.55,1257.75,105500,1200.66
2013-07-15,1239.5,1249.4,1232.45,1242.05,124600,1185.68
2013-07-12,1255,1255,1226,1241.4,209600,1185.06
2013-07-11,1264.6,1269.7,1244.45,1250.25,162000,1193.5
2013-07-10,1252,1259.6,1245,1249.9,190500,1193.17
2013-07-09,1263.25,1275,1243.6,1250.75,173200,1193.98
2013-07-08,1232.25,1260,1218.05,1256.55,154000,1199.52
2013-07-05,1245.1,1245.85,1230.55,1238.45,148200,1182.24
2013-07-04,1208.1,1246,1208.1,1236,815400,1179.9
2013-07-03,1225.1,1234.9,1195,1204.8,252700,1150.12
2013-07-02,1220,1242.1,1210.35,1234.3,298600,1178.28
2013-07-01,1225,1247.9,1212,1220.05,227000,1164.67
2013-06-28,1216.9,1230,1205,1222.65,214300,1167.16
2013-06-27,1182.25,1212.35,1175.25,1202.7,372000,1148.11
2013-06-26,1175.25,1176.75,1156.35,1168.3,257000,1115.27
2013-06-25,1166.5,1179.45,1155,1171.85,141700,1118.66
2013-06-24,1163,1172.8,1146.05,1164.7,227900,1111.84
2013-06-21,1173.9,1173.9,1151.25,1163.6,643700,1110.79
2013-06-20,1203.15,1204,1170.1,1178.05,496600,1124.58
2013-06-19,1215,1225,1202.7,1216.1,313400,1160.9
2013-06-18,1206.1,1228,1197.75,1214.6,353700,1159.47
2013-06-17,1216.25,1220,1200,1205.2,152700,1150.5
2013-06-14,1218,1225.7,1208.15,1214.85,183700,1159.71
2013-06-13,1197.45,1221.7,1194.6,1204.8,237300,1150.12
2013-06-12,1215.3,1255.45,1195.6,1211.95,167100,1156.94
2013-06-11,1220,1234.5,1213,1225.4,288700,1169.78
2013-06-10,1211,1236.45,1206,1229.1,167000,1173.31
2013-06-07,1200.1,1215,1193.05,1205,235000,1150.31
2013-06-06,1196,1219.9,1186,1208.3,162400,1153.46
2013-06-05,1214,1214,1191.35,1204.95,222500,1150.26
2013-06-04,1225.1,1236,1211.55,1218.6,197600,1163.29
2013-06-03,1225.5,1228,1211.15,1223.4,270200,1167.87
2013-05-31,1236.3,1243.95,1208,1218.75,241800,1163.43
2013-05-30,1226.3,1252,1218.5,1243.95,188100,1187.49
2013-05-29,1239.9,1249.8,1220.1,1236.15,104700,1180.04
